id,text,parent,isLeaf,aggrlevel
"59X","59X - Memorandum Item","59","0","3",
"59XX","59XX - Memorandum Item","59X","0","4",
"59XXX","59XXX - Memorandum Item","59XX","1","5",
"5X","5X - Memorandum Item","5","0","2",
"5XX","5XX - Memorandum Item","5X","0","3",
"5XXX","5XXX - Memorandum Item","5XX","0","4",
"5XXXX","5XXXX - Memorandum Item","5XXX","1","5",
"6","6 - Manufactured goods classified chiefly by material","TOTAL","0","1",
"61","61 - Leather, leather manufactures, n.e.s., and dressed furskins","6","0","2",
"611","611 - Leather","61","0","3",
"6112","6112 - Composition leather with a basis of leather or leather fibre, in slabs, sheets or rolls","611","1","4",
"6113","6113 - Calf leather (except leather falling within heading 611.8)","611","1","4",
"6114","6114 - Leather of other bovine cattle (including buffalo leather) and equine leather (except leather falling within heading 611.8)","611","1","4",
"6115","6115 - Sheep and lamb skin leather (except leather falling within heading 611.8)","611","1","4",
"6116","6116 - Leather of other hides or skins (except leather falling within heading 611.8)","611","0","4",
"61161","61161 - Goat and kid skin leather (except leather falling within heading 611.8)","6116","1","5",
"61169","61169 - Leather, n.e.s.","6116","1","5",
"6116X","6116X - Memorandum Item","6116","1","5",
"6118","6118 - Leather, specially dressed or finished","611","0","4",
"61181","61181 - Chamois-dressed leather","6118","1","5",
"61182","61182 - Parchment-dressed leather","6118","1","5",
"61183","61183 - Patent leather and imitation patent leather; metallized leather","6118","1","5",
"6118X","6118X - Memorandum Item","6118","1","5",
"611X","611X - Memorandum Item","611","0","4",
"611XX","611XX - Memorandum Item","611X","1","5",
"612","612 - Manufactures of leather or of composition leather, n.e.s.; saddlery and harness; parts of footwear, n.e.s.","61","0","3",
"6121","6121 - Articles of leather or of composition leather of a kind used in machinery or mechanical appliances or for industrial purposes","612","1","4",
"6122","6122 - Saddiery and harness, or any material (e.g., saddles, harness, collars, traces, knee-pads and boots), for any kind of animal","612","1","4",
"6123","6123 - Parts of footwear  (including uppers, in-soles and screw-on heels) of any material except metal and asbestos","612","1","4",
"6129","6129 - Other articles of leather or of composition leather","612","1","4",
"612X","612X - Memorandum Item","612","0","4",
"612XX","612XX - Memorandum Item","612X","1","5",
"613","613 - Furskins, tanned or dressed (including furskins assembled in plates, crosses and similar forms); pieces of cuttings of  furskins, tanned or dressed (including heads, paws, tails and the like, not being fabricated)","61","0","3",
"6130","6130 - Furskins, tanned or dressed (including furskins assembled in plates, crosses and similar forms); pieces of cuttings of  furskins, tanned or dressed (including heads, paws, tails and the like, not being fabricated)","613","1","4",
"613X","613X - Memorandum Item","613","0","4",
"613XX","613XX - Memorandum Item","613X","1","5",
"61X","61X - Memorandum Item","61","0","3",
"61XX","61XX - Memorandum Item","61X","0","4",
"61XXX","61XXX - Memorandum Item","61XX","1","5",
"62","62 - Rubber manufactures, n.e.s.","6","0","2",
"621","621 - Materials of rubber (e.g., pastes, plates, sheets, rods, thread, tubes, or rubber)","62","0","3",
"6210","6210 - Materials of rubber (e.g., pastes, plates, sheets, rods, thread, tubes, or rubber)","621","0","4",
"62101","62101 - Plates, sheets and strip, n.e.s., of unvulcanized natural or synthetic rubber (other than smoked sheets and crepe sheets of heading 232.0 or 233.1); granules of unvulcanized natural or synthetic rubber compounded ready for vulcanization; unvulcanized natural or synthetic rubber compounded before or after coagulation either with carbon black (with or without the addition of mineral oil) or with silica (with or without the addition of mineral oil), in any form, of a kind known as masterbatch","6210","1","5",
"62102","62102 - Unvulcanized natural or synthetic rubber (including rubber latex),in other forms or states (e.g., rods, tubes and profile shapes, solutions and dispersoons); articles of unvulcanized natural or synthetic rubber (e.g., coated or impregnated textile thread; rings and discs)","6210","1","5",
"62103","62103 - Vulcanized rubber thread and cord, whether or not textile covered, and textile thread covered or impregnated with vulcanized rubber","6210","1","5",
"62104","62104 - Plates, sheets, strip, rods, and profile shapes, of unhardened vulcanized rubber","6210","1","5",
"62105","62105 - Piping and tubing, of unhardened vulcanized rubber","6210","1","5",
"62106","62106 - Hardened rubber (ebonite and vulcanite), in bulk, plates, sheets, strip, rods, profile shapes or tubes; scrap, waste and powder, of hardened rubber","6210","1","5",
"6210X","6210X - Memorandum Item","6210","1","5",
"621X","621X - Memorandum Item","621","0","4",
"621XX","621XX - Memorandum Item","621X","1","5",
"625","625 - Rubber tyres, tyre cases, interchangeable tyre treads, inner tubes and tyre flaps, for wheels of all kinds","62","0","3",
"6251","6251 - Tires, pneumatic, new, of a kind normally used on motor cars","625","1","4",
"6252","6252 - Tires, pneumatic, new, of a kind normally used on buses and lorries","625","1","4",
"6253","6253 - Tires, pneumatic, new, of a kind normally used on aircraft","625","1","4",
"6254","6254 - Tires, pneumatic, new, of a kind normally used on motorcycles (including motor scooters) and bicycles","625","1","4",
"6259","6259 - Other tires (including retreaded tyres), tire cases, interchangeable tyre treads, tire flaps and inner tubes","625","0","4",
"62591","62591 - Inner tubes","6259","1","5",
"62599","62599 - Tires, n.e.s. (including retreaded tyres), tire cases, interchangeable tire treads and tire flaps","6259","1","5",
"6259X","6259X - Memorandum Item","6259","1","5",
"625X","625X - Memorandum Item","625","0","4",
"625XX","625XX - Memorandum Item","625X","1","5",
"628","628 - Articles of rubber, n.e.s.","62","0","3",
"6281","6281 - Hygienic and pharmaceutical articles (including teats), of unhardened vulcanized rubber, with or without fittings of hardened rubber","628","1","4",
"6282","6282 - Transmission, conveyor or elevator belts or belting, of vulcanized rubber","628","1","4",
"6289","6289 - Other articles of rubber, n.e.s.","628","0","4",
"62898","62898 - Articles of unhardened vulcanized rubber, n.e.s.","6289","1","5",
"62899","62899 - Articles of hardened rubber (ebonite and vulcanite), n.e.s.","6289","1","5",
"6289X","6289X - Memorandum Item","6289","1","5",
"628X","628X - Memorandum Item","628","0","4",
"628XX","628XX - Memorandum Item","628X","1","5",
"62X","62X - Memorandum Item","62","0","3",
"62XX","62XX - Memorandum Item","62X","0","4",
"62XXX","62XXX - Memorandum Item","62XX","1","5",
"63","63 - Cork and wood, cork manufactures (excluding furniture)","6","0","2",
"633","633 - Cork manufactures","63","0","3",
"6330","6330 - Cork manufactures","633","0","4",
"63301","63301 - Articles of natural cork","6330","1","5",
"63302","63302 - Agglomerated cork (being cork agglomerated with or without a binding substance) and articles of agglomerated cork","6330","1","5",
"6330X","6330X - Memorandum Item","6330","1","5",
"633X","633X - Memorandum Item","633","0","4",
"633XX","633XX - Memorandum Item","633X","1","5",
"634","634 - Veneers, plywood, 'improved' or reconstituted wood and other wood, worked, n.e.s.","63","0","3",
"6341","6341 - Wood sawn lengthwise, sliced or peeled but not further prepareded of, a thickness not exceeding 5 mm; veneer sheets and sheets for plywood, of a thickness not exceeding 5 mm","634","1","4",
"6342","6342 - Plywood consisting solely of sheets of wood","634","1","4",
"6343","6343 - Improved wood and reconstituted wood","634","0","4",
"63431","63431 - Improved wood, in sheets, blocks or the like","6343","1","5",
"63432","63432 - Reconstituted wood (being wood shavings, wood chips, sawdust, wood flour or other ligneous waste agglomerated with natural or artificial resins or other organic binding substances), in sheets, blocks or the like","6343","1","5",
"6343X","6343X - Memorandum Item","6343","1","5",
"6344","6344 - Wood-based panels, n.e.s.","634","0","4",
"63441","63441 - Blockboard, laminboard, battenboard and similar laminated wood products (including veneered panels and sheets)","6344","1","5",
"63442","63442 - Inlaid wood and wood marquetry","6344","1","5",
"63443","63443 - Cellular wood panels, whether or not faced with base metal","6344","1","5",
"6344X","6344X - Memorandum Item","6344","1","5",
"6349","6349 - Wood, simply shaped, n.e.s.","634","0","4",
"63491","63491 - Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; chipwood; drawn wood, wood shavings of a kind suitable for use in the manufacture of vinegar or for the clarification of liquids; wooden sticks, roughly trimmed but not turned, bent nor otherwise worked, suitable for the manufacture of walking-sticks, umbrella handles, tool handles or the llke","6349","1","5",
"63492","63492 - Wooden beadings and mouldings (including moulded skirting and other moulded boards)","6349","1","5",
"63493","63493 - Wood wool and wood flour","6349","1","5",
"6349X","6349X - Memorandum Item","6349","1","5",
"634X","634X - Memorandum Item","634","0","4",
"634XX","634XX - Memorandum Item","634X","1","5",
"635","635 - Wood manufactures, n.e.s.","63","0","3",
"6351","6351 - Wood packing cases, boxes, cases, crates, drums and similar packings, complete","635","1","4",
"6352","6352 - Casks, barrels, vats, tubs, buckets and other coopers' products and parts thereof, of wood (including staves)","635","1","4",
"6353","6353 - Builders' carpentry and joinery (including pre-fabricated and sectional buildings and assembled parquet flooring panels)","635","1","4",
"6354","6354 - Manufactures of wood for domestic or decorative use (excluding furniture)","635","0","4",
"63541","63541 - Wooden picture frames, photograph frames, mirror frames and the like","6354","1","5",
"63542","63542 - Household utensils of wood","6354","1","5",
"63549","63549 - Standard lamps, table lamps and other lighting fittings, of wood; articles of furniture, of wood, not falling within Division 82; caskets, cigarette boxes, trays, fruit bowls, ornaments and other fancy articles, of wood; eases for cutlery, for drawing instruments or for violins, and similar receptacles, of wood; articles of wood for personal use or adornment, of a kind normally carried in the pocket, in the handbag or on the person; parts of the foregoing articles, of wood","6354","1","5",
"6354X","6354X - Memorandum Item","6354","1","5",
"6359","6359 - Manufactured articles of wood, n.e.s.","635","0","4",
"63591","63591 - Wooden tools, tool bodies, handles, broom and brush bodies and handles; boot and shoe lasts and trees, of wood","6359","1","5",
"63592","63592 -  and th elike, of turned wood","6359","1","5",
"63599","63599 - Other articles of wood, n.e.s.","6359","1","5",
"6359X","6359X - Memorandum Item","6359","1","5",
"635X","635X - Memorandum Item","635","0","4",
"635XX","635XX - Memorandum Item","635X","1","5",
"63X","63X - Memorandum Item","63","0","3",
"63XX","63XX - Memorandum Item","63X","0","4",
"63XXX","63XXX - Memorandum Item","63XX","1","5",
"64","64 - Paper, paperboard, and articles of pulp, of paper or of paperboard","6","0","2",
"641","641 - Paper and paperboard","64","0","3",
"6411","6411 - Newsprint","641","1","4",
"6412","6412 - Printing paper (other than newspring) and writing paper, in rolls or sheets","641","0","4",
"64121","64121 - ....uncoated","6412","1","5",
