id,text,parent,isLeaf,aggrlevel
"68981","68981 - Cobalt mattes and other intermediate products of cobalt metallurgy; cobalt, unwrought; waste and scrap; powders","6898","1","5",
"68982","68982 - Cadmium, unwrought; cadmium waste and scrap; powders","6898","1","5",
"68983","68983 - Titanium, unwrought; titanium waste and scrap; powders","6898","1","5",
"68984","68984 - Zirconium, unwrought; zirconium waste and scrap; powders","6898","1","5",
"6898X","6898X - Memorandum Item","6898","1","5",
"6899","6899 - Base metals, n.e.s., and cermets, and articles thereof, n.e.s. (including waste and scrap)","689","0","4",
"68991","68991 - Beryllium, unwrought; beryllium waste and scrap; powders","6899","1","5",
"68992","68992 - Bismuth and articles thereof (including waste and scrap)","6899","1","5",
"68993","68993 - Antimony and articles thereof (including waste and scrap)","6899","1","5",
"68994","68994 - Manganese and articles thereof (including waste and scrap)","6899","1","5",
"68995","68995 - Chromium and articles thereof (including waste and scrap)","6899","1","5",
"68998","68998 - Other base metals, unwrought; waste and scrap; powders","6899","1","5",
"68999","68999 - Cermets and articles thereof (including waste and scrap)","6899","1","5",
"6899X","6899X - Memorandum Item","6899","1","5",
"689X","689X - Memorandum Item","689","0","4",
"689XX","689XX - Memorandum Item","689X","1","5",
"68X","68X - Memorandum Item","68","0","3",
"68XX","68XX - Memorandum Item","68X","0","4",
"68XXX","68XXX - Memorandum Item","68XX","1","5",
"69","69 - Manufactures of metals, n.e.s.","6","0","2",
"691","691 - Structures and parts of structures, n.e.s., of iron, steel or aluminium","69","0","3",
"6911","6911 - Structures (excluding prefabricated buildings of group 811) and parts of structures (e.g., bridges and bridge sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns), of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel","691","0","4",
"69111","69111 - Bridges and bridge sections","6911","1","5",
"69112","69112 - Towers and lattice masts","6911","1","5",
"69113","69113 - Doors, windows and their frames and thresholds for doors","6911","1","5",
"69114","69114 - Equipment for scaffolding, shuttering, propping or pit-propping","6911","1","5",
"69119","69119 - Other","6911","1","5",
"6911X","6911X - Memorandum Item","6911","1","5",
"6912","6912 - Aluminium structures (excluding prefabricated buildings of group 811) and parts of structures (e.g., bridges and bridge sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balustrades, pillars and columns); aluminium plates, rods, profiles, tubes and the like, prepared for use in structures.","691","0","4",
"69121","69121 - Doors, windows and their frames and thresholds for doors","6912","1","5",
"69129","69129 - Aluminium structures and parts of structures, n.e.s.; aluminium plates, fods, profiles, tubes and the like, prepared for use in structures","6912","1","5",
"6912X","6912X - Memorandum Item","6912","1","5",
"691X","691X - Memorandum Item","691","0","4",
"691XX","691XX - Memorandum Item","691X","1","5",
"692","692 - Metal containers for storage or transport","69","0","3",
"6921","6921 - Reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of iron, steel or aluminium, of a capacity exceeding 300 litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment","692","0","4",
"69211","69211 - ....of iron or steel","6921","1","5",
"69212","69212 - ....of aluminium","6921","1","5",
"6921X","6921X - Memorandum Item","6921","1","5",
"6924","6924 - Tanks, casks, drums, cans, boxes and similar containers, for any material (including compressed or liquefied gas), of iron, steel or aluminium, of a capacity not exceeding 300 litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment.","692","0","4",
"69241","69241 - Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment","6924","1","5",
"69242","69242 - Aluminium casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding 300 litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment","6924","1","5",
"69243","69243 - Containers of iron or steel for compressed or liquefied gas","6924","1","5",
"69244","69244 - Containers of aluminium for compressed or liquefied gas","6924","1","5",
"6924X","6924X - Memorandum Item","6924","1","5",
"692X","692X - Memorandum Item","692","0","4",
"692XX","692XX - Memorandum Item","692X","1","5",
"693","693 - Wire products (excluding insulated electrical wiring) and fencing grills","69","0","3",
"6931","6931 - Stranded wire, ropes, cables, plaited bands, slings and the like, of iron, steel, copper or aluminium, not electrically insulated","693","0","4",
"69311","69311 - ....of iron or steel","6931","1","5",
"69312","69312 - ....of copper","6931","1","5",
"69313","69313 - ....of aluminium","6931","1","5",
"6931X","6931X - Memorandum Item","6931","1","5",
"6932","6932 - Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel","693","1","4",
"6935","6935 - Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel","693","1","4",
"693X","693X - Memorandum Item","693","0","4",
"693XX","693XX - Memorandum Item","693X","1","5",
"694","694 - Nails, screws, nuts, bolts, rivets and the like, of iron, steel, copper or aluminium","69","0","3",
"6941","6941 - Nails, tacks, drawing-pins, corrugated nails, staples (other than those of heading 895.12) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper","694","1","4",
"6942","6942 - Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel","694","0","4",
"69421","69421 - ....threaded","6942","1","5",
"69422","69422 - ....non-threaded","6942","1","5",
"6942X","6942X - Memorandum Item","6942","1","5",
"6943","6943 - Nails, tacks, drawing-pins, staples (other than those of heading 895.12) and similar articles, of copper or of iron or steel with heads of copper; screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of copper","694","0","4",
"69431","69431 - Nails and tacks, drawing-pins, staples and similar articles, of copper","6943","1","5",
"69432","69432 - Washers (including spring washers) and similar articles of copper, not threaded","6943","1","5",
"69433","69433 - Screws, bolts and nuts and similar articles of copper, threaded","6943","1","5",
"6943X","6943X - Memorandum Item","6943","1","5",
"6944","6944 - Nails, tacks, staples (other than those of heading 895.12), screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers and similar articles of aluminium","694","1","4",
"694X","694X - Memorandum Item","694","0","4",
"694XX","694XX - Memorandum Item","694X","1","5",
"695","695 - Tools for use in the hand or in machines","69","0","3",
"6951","6951 - Hand tools, the following: spades, shovels, mattocks, picks, hoes, forks and rakes; axes, billhooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind used in agriculture, horticulture or forestry","695","1","4",
"6952","6952 - Handsaws, files, rasps, pliers, pincers, tweezers, metal-cutting shears, pipe cutters, bolt croppers, perforating punches and similar hand tools","695","0","4",
"69521","69521 - Handsaws","6952","1","5",
"69522","69522 - Files, rasps and similar tools","6952","1","5",
"69523","69523 - Pliers (including cutting pliers), pincers, tweezers, metal-cutting shears, pipe cutters, bolt croppers, perforating punches and similar tools","6952","1","5",
"6952X","6952X - Memorandum Item","6952","1","5",
"6953","6953 - Spanners and wrenches, hand-operated (including torque meter wrenches but not including tap wrenches); interchangeable spanner sockets, with or without handles.","695","1","4",
"6954","6954 - Hand tools (including glaziers' diamonds), n.e.s.; blowlamps; vices, clamps and the like, other than accessories for and parts of machine tools; anvils; portable forges; hand or pedal-operated grinding wheels with frameworks","695","0","4",
"69541","69541 - Drilling, threading and tapping tools","6954","1","5",
"69542","69542 - Hammers and sledgehammers","6954","1","5",
"69543","69543 - Planes, chisels, gouges and similar cutting tools for working wood","6954","1","5",
"69544","69544 - Screwdrivers","6954","1","5",
"69545","69545 - Household tools, n.e.s.","6954","1","5",
"69546","69546 - Other hand tools (including glaziers' diamonds); blowlamps","6954","1","5",
"69547","69547 - Vices, clamps and the like","6954","1","5",
"69548","69548 - Anvils; portable forges; hand- or pedal-operated grinding wheels with frameworks","6954","1","5",
"69549","69549 - Sets of articles of two or more of the headings of subgroup 695.4","6954","1","5",
"6954X","6954X - Memorandum Item","6954","1","5",
"6955","6955 - Blades for saws of all kinds (including slitting, slotting or toothless saw blades)","695","0","4",
"69551","69551 - Band-saw blades","6955","1","5",
"69552","69552 - Circular saw blades (including slitting or slotting saw blades) with working part of steel","6955","1","5",
"69553","69553 - Circular saw blades (including slitting or slotting saw blades) with working part of materials other than steel.","6955","1","5",
"69554","69554 - Chain-saw blades","6955","1","5",
"69555","69555 - Straight saw blades, for working metal","6955","1","5",
"69559","69559 - Other saw blades","6955","1","5",
"6955X","6955X - Memorandum Item","6955","1","5",
"6956","6956 - Knives and cutting blades, for machines or for mechanical appliances; interchangeable tools for hand tools or for machine tools; plates, sticks, tips and the like for tools","695","0","4",
"69561","69561 - Knives and cutting blades, for machines or for mechanical appliances","6956","1","5",
"69562","69562 - Plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets","6956","1","5",
"69563","69563 - Rock-drilling or earth-boring tools","6956","1","5",
"69564","69564 - Interchangeable tools for hand tools, whether or not power-operated, or for machine tools (e.g., for pressing, stamping, punching, tapping, threading, drilling, boring, broaching, milling, turning or screwdriving),  including dies for drawing or extruding metal","6956","1","5",
"6956X","6956X - Memorandum Item","6956","1","5",
"6957","6957 - Tools of two or more of the headings of subgroups 695.2 through 695.5 put up in sets for retail sale","695","1","4",
"695X","695X - Memorandum Item","695","0","4",
"695XX","695XX - Memorandum Item","695X","1","5",
"696","696 - Cutlery","69","0","3",
"6963","6963 - Razors and razor-blades (including razor-blade blanks in strips)","696","0","4",
"69631","69631 - Razors, non-electric","6963","1","5",
"69635","69635 - Safety razor blades (including razor-blade blanks in strips)","6963","1","5",
"69638","69638 - Parts, n.e.s., of non-electric razors, other than plastic","6963","1","5",
"6963X","6963X - Memorandum Item","6963","1","5",
"6964","6964 - Scissors, tailors' shears and similar shears, and blades therefor","696","1","4",
"6965","6965 - Other articles of cutlery (e.g., hair clippers, butchers' or kitchen cleavers, choppers and mincing knives, paper-knives); manicure or pedicure sets and instruments (including nail-files).","696","0","4",
"69651","69651 - Paper-knives, letter openers, erasing knives, pencil-sharpeners and blades therefore","6965","1","5",
"69655","69655 - Manicure or pedicure sets and instruments (including nail-files)","6965","1","5",
"69659","69659 - Articles of cutlery, n.e.s.","6965","1","5",
"6965X","6965X - Memorandum Item","6965","1","5",
"6966","6966 - Spoons, forks, ladles, skimmers, cake servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware","696","0","4",
