id,text,parent,isLeaf,aggrlevel
"85103","85103 - Footwear with soles of wood or cork","8510","1","5",
"85104","85104 - Footwear with soles of other materials","8510","1","5",
"85105","85105 - Gaiters,spats,leggings,etc","8510","1","5",
"8510X","8510X - Memorandum Item","8510","1","5",
"851X","851X - Memorandum Item","851","0","4",
"851XX","851XX - Memorandum Item","851X","1","5",
"85X","85X - Memorandum Item","85","0","3",
"85XX","85XX - Memorandum Item","85X","0","4",
"85XXX","85XXX - Memorandum Item","85XX","1","5",
"86","86 - Scientif & control instrum, photogr gds, clocks","8","0","2",
"861","861 - Scientific,medical,optical,meas./contr.instrum.","86","0","3",
"8611","8611 - Optical elements","861","0","4",
"86111","86111 - Optical elements,unmounted","8611","1","5",
"86112","86112 - Optical elements,mounted","8611","1","5",
"8611X","8611X - Memorandum Item","8611","1","5",
"8612","8612 - Spectacles and spectacle frames","861","0","4",
"86121","86121 - Frames for spectacles,etc.","8612","1","5",
"86122","86122 - Spectacles,pince nez,etc.","8612","1","5",
"8612X","8612X - Memorandum Item","8612","1","5",
"8613","8613 - Binoculars, microscopes & other optical instrum","861","0","4",
"86131","86131 - Binoculars and refracting telescopes nes","8613","1","5",
"86132","86132 - Astronomical instruments,etc.","8613","1","5",
"86133","86133 - Microscopes & diffraction apparatus","8613","1","5",
"86134","86134 - Compound optical microscopes,etc","8613","1","5",
"86139","86139 - Optical appliances & instruments,n.e.s.","8613","1","5",
"8613X","8613X - Memorandum Item","8613","1","5",
"8614","8614 - Photographic cameras and flashlight apparatus","861","1","4",
"8615","8615 - Cine. Cameras, projectors, sound recorders etc.","861","0","4",
"86151","86151 - Cameras for film >16 mm","8615","1","5",
"86152","86152 - Cameras for film <16 mm","8615","1","5",
"8615X","8615X - Memorandum Item","8615","1","5",
"8616","8616 - Photographic & cinematographic equipment nes","861","0","4",
"86161","86161 - Image projectors,etc.","8616","1","5",
"86169","86169 - Photographic equipment,n.e.s.","8616","1","5",
"8616X","8616X - Memorandum Item","8616","1","5",
"8617","8617 - Medical instruments, nes","861","0","4",
"86171","86171 - Medical instruments & app.exc.electro medical","8617","1","5",
"86172","86172 - Mechano therapy appliances,etc","8617","1","5",
"8617X","8617X - Memorandum Item","8617","1","5",
"8618","8618 - Meters and counters,non electric","861","0","4",
"86181","86181 - Gas or liquid supply meters","8618","1","5",
"86182","86182 - Revolution counters,production & similar art.","8618","1","5",
"8618X","8618X - Memorandum Item","8618","1","5",
"8619","8619 - Measuring,controlling & scientific instruments","861","0","4",
"86191","86191 - Surveying instruments,etc.","8619","1","5",
"86192","86192 - Balances","8619","1","5",
"86193","86193 - Drawing,measuring,calculating instruments,etc.","8619","1","5",
"86194","86194 - Technical models for demonstrating","8619","1","5",
"86195","86195 - Mechanical app. For testing phys.properties","8619","1","5",
"86196","86196 - Hydrometers,thermometers,etc.","8619","1","5",
"86197","86197 - Instr.for measuring or controlling of liquids","8619","1","5",
"86198","86198 - Instr.for physical or chemical analysis,etc.","8619","1","5",
"86199","86199 - Parts of articles 729 5/861 8/861 96/861 97","8619","1","5",
"8619X","8619X - Memorandum Item","8619","1","5",
"861X","861X - Memorandum Item","861","0","4",
"861XX","861XX - Memorandum Item","861X","1","5",
"862","862 - Photographic and cinematographic supplies","86","0","3",
"8623","8623 - Chemical prods for photography, for retail sale","862","1","4",
"8624","8624 - Photo. Film etc & develpd film other than cine.","862","0","4",
"86241","86241 - Photographic plates/films in the flat unexposed","8624","1","5",
"86242","86242 - Films in rolls,sensitized,unexposed","8624","1","5",
"86243","86243 - Paper,paperboard,cloth,sensitized,not developed","8624","1","5",
"86244","86244 - Sensitized plates and film,exposed,not develop.","8624","1","5",
"86245","86245 - Plates,film,not cinematogr.,exposed & developed","8624","1","5",
"8624X","8624X - Memorandum Item","8624","1","5",
"862X","862X - Memorandum Item","862","0","4",
"862XX","862XX - Memorandum Item","862X","1","5",
"863","863 - Developed cinematographic film","86","0","3",
"8630","8630 - Cinematographic film,developed","863","0","4",
"86301","86301 - Sound track,developed","8630","1","5",
"86309","86309 - Other cinematographic film,developed","8630","1","5",
"8630X","8630X - Memorandum Item","8630","1","5",
"863X","863X - Memorandum Item","863","0","4",
"863XX","863XX - Memorandum Item","863X","1","5",
"864","864 - Watches and clocks","86","0","3",
"8641","8641 - Watches, watch movements and cases","864","0","4",
"86411","86411 - Pocket watches,wrist watches & other watches","8641","1","5",
"86412","86412 - Clocks with watch movements","8641","1","5",
"86413","86413 - Watch movements,assembled","8641","1","5",
"86414","86414 - Watch cases and parts thereof","8641","1","5",
"8641X","8641X - Memorandum Item","8641","1","5",
"8642","8642 - Clocks, clock movements and parts","864","0","4",
"86421","86421 - Instrument panel clocks,etc","8642","1","5",
"86422","86422 - Clocks,n.e.s.","8642","1","5",
"86423","86423 - Time clocks,etc.","8642","1","5",
"86424","86424 - Time switches with clock/watch movements","8642","1","5",
"86425","86425 - Clock movements,assembled","8642","1","5",
"86426","86426 - Clock cases and parts thereof","8642","1","5",
"86429","86429 - Clock and watch parts,n.e.s.","8642","1","5",
"8642X","8642X - Memorandum Item","8642","1","5",
"864X","864X - Memorandum Item","864","0","4",
"864XX","864XX - Memorandum Item","864X","1","5",
"86X","86X - Memorandum Item","86","0","3",
"86XX","86XX - Memorandum Item","86X","0","4",
"86XXX","86XXX - Memorandum Item","86XX","1","5",
"89","89 - Miscellaneous manufactured articles, nes","8","0","2",
"891","891 - Musical instruments,sound recorders and parts","89","0","3",
"8911","8911 - Phonographs, tape & other sound recorders etc.","891","0","4",
"89111","89111 - Gramophones,tape recordes,etc","8911","1","5",
"89112","89112 - Acc.of gramophones,tape recorders & sound rec.","8911","1","5",
"8911X","8911X - Memorandum Item","8911","1","5",
"8912","8912 - Phonograph records,recorded tapes,oth.sound rec","891","1","4",
"8914","8914 - Pianos and other string musical instruments","891","0","4",
"89141","89141 - Pianos,harpsichords,keyboard string instruments","8914","1","5",
"89142","89142 - Other string musical instruments","8914","1","5",
"89143","89143 - Musical instrument strings","8914","1","5",
"8914X","8914X - Memorandum Item","8914","1","5",
"8918","8918 - Musical instruments, nes","891","0","4",
"89181","89181 - Pipe and reed organs (incl.harmoniums,etc.)","8918","1","5",
"89182","89182 - Accordions,concertinas and mouth organs","8918","1","5",
"89183","89183 - Other wind musical instruments","8918","1","5",
"89184","89184 - Percussion musical instruments","8918","1","5",
"89185","89185 - Electric musical instruments","8918","1","5",
"89189","89189 - Other musical instruments,n.e.s.","8918","1","5",
"8918X","8918X - Memorandum Item","8918","1","5",
"8919","8919 - Parts and accessories of musical instruments","891","1","4",
"891X","891X - Memorandum Item","891","0","4",
"891XX","891XX - Memorandum Item","891X","1","5",
"892","892 - Printed matter","89","0","3",
"8921","8921 - Books and pamphlets,printed","892","0","4",
"89211","89211 - Printed books,pamphlets,etc","8921","1","5",
"89212","89212 - Children's picture & painting books","8921","1","5",
"89213","89213 - Maps,hydrographic charts,etc.","8921","1","5",
"8921X","8921X - Memorandum Item","8921","1","5",
"8922","8922 - Newspapers and periodicals","892","1","4",
"8923","8923 - Music,printed or in manuscript","892","1","4",
"8924","8924 - Picture postcards etc.,printed","892","0","4",
"89241","89241 - Transfers (decalcomanias)","8924","1","5",
"89242","89242 - Picture postcards,etc.,printed by any process","8924","1","5",
"8924X","8924X - Memorandum Item","8924","1","5",
"8929","8929 - Printed matter, nes","892","0","4",
"89291","89291 - Paper and paperboard labels","8929","1","5",
"89292","89292 - Plans/drawings for indust.purposes,not printed","8929","1","5",
"89293","89293 - Unissued postage stamps,banknotes,simil.docum.","8929","1","5",
"89294","89294 - Calendars,incl cal.blocks,of paper","8929","1","5",
"89299","89299 - Other printed matter (incl.picture & photograph","8929","1","5",
"8929X","8929X - Memorandum Item","8929","1","5",
"892X","892X - Memorandum Item","892","0","4",
"892XX","892XX - Memorandum Item","892X","1","5",
"893","893 - Articles of artificial plastic materials nes","89","0","3",
"8930","8930 - Articles of artif.plastic materials,n.e.s.","893","1","4",
"893X","893X - Memorandum Item","893","0","4",
"893XX","893XX - Memorandum Item","893X","1","5",
"894","894 - Perambulators,toys,games and sporting goods","89","0","3",
"8941","8941 - Baby and invalid carriages not motorized","894","1","4",
"8942","8942 - Childrens toys, indoor games, etc.","894","0","4",
"89421","89421 - Wheeled toys designed to be ridden","8942","1","5",
"89422","89422 - Dolls","8942","1","5",
"89423","89423 - Toys,n.e.s.","8942","1","5",
"89424","89424 - Equipment for indoor games","8942","1","5",
"89425","89425 - Christmas decorations,etc.","8942","1","5",
"8942X","8942X - Memorandum Item","8942","1","5",
"8943","8943 - Non military arms","894","0","4",
"89431","89431 - Firearms,exl.military weapons","8943","1","5",
"89432","89432 - Other non military arms","8943","1","5",
"89433","89433 - Parts of arms falling within 894.31 and 894.32","8943","1","5",
"8943X","8943X - Memorandum Item","8943","1","5",
"8944","8944 - Other sporting goods","894","0","4",
"89441","89441 - Fishing and hunting equipment","8944","1","5",
"89442","89442 - Other requisites for outdoor sports","8944","1","5",
"8944X","8944X - Memorandum Item","8944","1","5",
"8945","8945 - Fair ground amusements, etc.","894","1","4",
"894X","894X - Memorandum Item","894","0","4",
"894XX","894XX - Memorandum Item","894X","1","5",
"895","895 - Office and stationery supplies, nes","89","0","3",
"8951","8951 - Office and stationery supplies of base metals","895","0","4",
"89511","89511 - Filing cabinets,rags & sim.office equip.(metal)","8951","1","5",
"89512","89512 - Fittings for files,paper clips,stationery goods","8951","1","5",
"8951X","8951X - Memorandum Item","8951","1","5",
"8952","8952 - Pens, pencils and fountain pens","895","0","4",
"89521","89521 - Fountain pens,propelling pencils,penholders","8952","1","5",
"89522","89522 - Pen nibs and nib points","8952","1","5",
"89523","89523 - Pencils,crayons,etc.","8952","1","5",
"8952X","8952X - Memorandum Item","8952","1","5",
"8959","8959 - Other office and stationery supplies","895","0","4",
"89591","89591 - Inks,other than printing inks","8959","1","5",
"89592","89592 - Slates for writing","8959","1","5",
"89593","89593 - Date,sealing & similar stamps,etc.","8959","1","5",
"89594","89594 - Type writter & similar ribbons & ink pads","8959","1","5",
"89595","89595 - Sealing wax and copying pastes","8959","1","5",
"8959X","8959X - Memorandum Item","8959","1","5",
"895X","895X - Memorandum Item","895","0","4",
"895XX","895XX - Memorandum Item","895X","1","5",
"896","896 - Works of art,collectors pieces and antiques","89","0","3",
"8960","8960 - Works of art,collectors pieces","896","0","4",
"89601","89601 - Paintings,drawings,pastels,executed by hand","8960","1","5",
"89602","89602 - Original engravings,prints and lithographs","8960","1","5",
"89603","89603 - Original sculptures and statuary","8960","1","5",
"89604","89604 - Postage and similar stamps of philatelic inter.","8960","1","5",
"89605","89605 - Naturalists'collections,collector numismatic p.","8960","1","5",
"89606","89606 - Antiques,n.e.s.","8960","1","5",
"8960X","8960X - Memorandum Item","8960","1","5",
"896X","896X - Memorandum Item","896","0","4",
"896XX","896XX - Memorandum Item","896X","1","5",
"897","897 - Jewellery and gold/silver smiths wares","89","0","3",
"8971","8971 - Gold silver plat. Etc jewellery ex watchcases","897","0","4",
"89711","89711 - Jewellery of precious metal","8971","1","5",
"89712","89712 - Gold/silversmiths'wares of precious metal","8971","1","5",
"89713","89713 - Laboratory & industrial art. Of precious metal","8971","1","5",
"89714","89714 - Art.incorporating pearls of semi & precious st.","8971","1","5",
"8971X","8971X - Memorandum Item","8971","1","5",
"8972","8972 - Imitation jewellery","897","1","4",
"897X","897X - Memorandum Item","897","0","4",
"897XX","897XX - Memorandum Item","897X","1","5",
"899","899 - Manufactured articles, nes","89","0","3",
"8991","8991 - Art.& manuf. Of carving or moulding material","899","0","4",
"89911","89911 - Worked tortoise shell and articles thereof","8991","1","5",
"89912","89912 - Worked mother of pearl and articles thereof","8991","1","5",
"89913","89913 - Worked ivory and articles of ivory","8991","1","5",
"89914","89914 - Worked bone and articles thereof","8991","1","5",
"89915","89915 - Other worked animal carving mat.and art.thereof","8991","1","5",
"89916","89916 - Worked vegetables carving mat.and art.thereof","8991","1","5",
"89917","89917 - Worked jet,amber,meerschaum and art.thereof","8991","1","5",
"89918","89918 - Moulded or carved art.of wax,gums & nat.resins","8991","1","5",
"8991X","8991X - Memorandum Item","8991","1","5",
"8992","8992 - Basketwork & art. Of plaiting materials, nes","899","0","4",
"89921","89921 - Plaits and similar products","8992","1","5",
"89922","89922 - Basketwork,wickerwork,etc.of plaiting material","8992","1","5",
"89923","89923 - Brooms/brushes of vegetable mat.not mounted","8992","1","5",
"89924","89924 - Other brooms,brushes,mops,paint rollers.etc.","8992","1","5",
"89925","89925 - Prepared knots & tufts for broom/brush making","8992","1","5",
"89926","89926 - Feather dusters","8992","1","5",
"89927","89927 - Hand sieves and hand riddles","8992","1","5",
"8992X","8992X - Memorandum Item","8992","1","5",
"8993","8993 - Candles,matches,smokers requisites","899","0","4",
"89931","89931 - Candles,tapers,etc.","8993","1","5",
"89932","89932 - Matches (excluding bengal matches)","8993","1","5",
"89933","89933 - Combustible preparations and products,n.e.s.","8993","1","5",
"89934","89934 - Mechanical,etc.lighters","8993","1","5",
"89935","89935 - Smoking pipes,pipe bowls,stems,etc.","8993","1","5",
"8993X","8993X - Memorandum Item","8993","1","5",
"8994","8994 - Umbrellas,parasols,walking sticks & sim.art.","899","0","4",
"89941","89941 - Umbrellas and sunshades","8994","1","5",
"89942","89942 - Walking sticks,canes,riding crops,etc.","8994","1","5",
"89943","89943 - Parts of art.falling within 89941 and 89942","8994","1","5",
"8994X","8994X - Memorandum Item","8994","1","5",
"8995","8995 - Small wares and toilet artices, nes","899","0","4",
"89951","89951 - Powder puffs pads for applying cosm./toil,prep.","8995","1","5",
"89952","89952 - Buttons and button moulds,studs,etc.","8995","1","5",
"89953","89953 - Slide fasteners and parts thereof","8995","1","5",
"89954","89954 - Combs,hair slides,etc","8995","1","5",
"89955","89955 - Corset busks,etc.","8995","1","5",
"89956","89956 - Scent & sim.sprays for toilet purposes","8995","1","5",
"89957","89957 - Tailors'dummies,etc.","8995","1","5",
"8995X","8995X - Memorandum Item","8995","1","5",
"8996","8996 - Orthopadic appl.,hearing aids,artif.parts/body","899","0","4",
"89961","89961 - Hearing aids","8996","1","5",
"89962","89962 - Orthopaedic appl.artificial parts of the body","8996","1","5",
"8996X","8996X - Memorandum Item","8996","1","5",
"8999","8999 - Other manufactured articles, nes","899","0","4",
"89991","89991 - Articles made from gut,etc.","8999","1","5",
"89992","89992 - Prepared feathers & down and articles thereof","8999","1","5",
"89993","89993 - Artificial flowers,etc.","8999","1","5",
"89994","89994 - Human hair,dressed or otherwise worked,etc.","8999","1","5",
"89995","89995 - Wigs,false beards,switches,etc.","8999","1","5",
"89996","89996 - Fans,non mechanical,etc.","8999","1","5",
"89997","89997 - Vacuum flasks,etc.","8999","1","5",
"89998","89998 - Parachutes","8999","1","5",
"89999","89999 - Catapults and sim.aircraft launching gear,etc.","8999","1","5",
"8999X","8999X - Memorandum Item","8999","1","5",
"899X","899X - Memorandum Item","899","0","4",
"899XX","899XX - Memorandum Item","899X","1","5",
"89X","89X - Memorandum Item","89","0","3",
"89XX","89XX - Memorandum Item","89X","0","4",
"89XXX","89XXX - Memorandum Item","89XX","1","5",
"8X","8X - Memorandum Item","8","0","2",
"8XX","8XX - Memorandum Item","8X","0","3",
"8XXX","8XXX - Memorandum Item","8XX","0","4",
"8XXXX","8XXXX - Memorandum Item","8XXX","1","5",
"9","9 - Commod. & transacts. Not class. Accord. To kind","TOTAL","0","1",
"91","91 - Postal packages not class. According to kind","9","0","2",
"911","911 - Postal packages not classified accord.to kind","91","0","3",
"9110","9110 - Postal packages","911","1","4",
"911X","911X - Memorandum Item","911","0","4",
"911XX","911XX - Memorandum Item","911X","1","5",
"91X","91X - Memorandum Item","91","0","3",
"91XX","91XX - Memorandum Item","91X","0","4",
"91XXX","91XXX - Memorandum Item","91XX","1","5",
"93","93 - Special transact. Not class. According to kind","9","0","2",
"931","931 - Special transactions not classd.accord.to kind","93","0","3",
"9310","9310 - Special transactions","931","1","4",
"931X","931X - Memorandum Item","931","0","4",
"931XX","931XX - Memorandum Item","931X","1","5",
"93X","93X - Memorandum Item","93","0","3",
"93XX","93XX - Memorandum Item","93X","0","4",
"93XXX","93XXX - Memorandum Item","93XX","1","5",
"94","94 - Animals, nes, incl. Zoo animals, dogs and cats","9","0","2",
"941","941 - Animals, nes incl.zoo animals,dogs and cats","94","0","3",
"9410","9410 - Animals,n.e.s.","941","1","4",
"941X","941X - Memorandum Item","941","0","4",
"941XX","941XX - Memorandum Item","941X","1","5",
"94X","94X - Memorandum Item","94","0","3",
"94XX","94XX - Memorandum Item","94X","0","4",
"94XXX","94XXX - Memorandum Item","94XX","1","5",
"95","95 - Firearms of war and ammunition therefor","9","0","2",
"951","951 - Firearms of war and ammunition therefor","95","0","3",
"9510","9510 - Firearms of war & ammunition thereof","951","0","4",
"95101","95101 - Armoured fighting vehicles","9510","1","5",
"95102","95102 - Artillery weapons,mach.guns and arms,n.e.s.","9510","1","5",
"95103","95103 - Parts of military ordnance","9510","1","5",
"95104","95104 - Sidearms and parts thereof","9510","1","5",
"95105","95105 - Revolvers and pistols","9510","1","5",
"95106","95106 - Projectiles and ammunition,n.e.s.","9510","1","5",
"9510X","9510X - Memorandum Item","9510","1","5",
"951X","951X - Memorandum Item","951","0","4",
"951XX","951XX - Memorandum Item","951X","1","5",
"95X","95X - Memorandum Item","95","0","3",
"95XX","95XX - Memorandum Item","95X","0","4",
"95XXX","95XXX - Memorandum Item","95XX","1","5",
"96","96 - Coin, other than gold coin, not legal tender","9","0","2",
"961","961 - Coin other than gold ,not being legal tender","96","0","3",
"9610","9610 - Coin other than gold ,not being legal tender","961","1","4",
"961X","961X - Memorandum Item","961","0","4",
"961XX","961XX - Memorandum Item","961X","1","5",
"96X","96X - Memorandum Item","96","0","3",
"96XX","96XX - Memorandum Item","96X","0","4",
"96XXX","96XXX - Memorandum Item","96XX","1","5",
"9X","9X - Memorandum Item","9","0","2",
"9XX","9XX - Memorandum Item","9X","0","3",
"9XXX","9XXX - Memorandum Item","9XX","0","4",
"9XXXX","9XXXX - Memorandum Item","9XXX","1","5",
